subepoch,validation_regret,validation_mse,validation_loss,test_regret,test_mse,test_loss,time,hyperparams,total_time,validation_relax
551,279773.97135,4017.62577673579,-185423486976,450288.19605,5328.86115698057,-43915771904,41.9783701896668,{'lr': 0.0001},14810.8128187656,TRUE
553,279773.97135,4017.58702179382,-185797386240,450288.19605,5328.84621631213,-43859238912,44.2141959667206,{'lr': 0.0001},14810.8128187656,TRUE
603,279773.97135,4017.22275001121,-190145617920,450288.19605,5327.2069067302,-54031511552,48.2335016727448,{'lr': 0.0001},14810.8128187656,TRUE
653,280268.9961,4016.71696636144,-196510507008,450288.19605,5326.75412048032,-54579826688,52.1233942508698,{'lr': 0.0001},14810.8128187656,TRUE
703,280268.9961,4016.16790474966,-201032253440,450288.19605,5327.37692916887,-53051781120,55.9559051990509,{'lr': 0.0001},14810.8128187656,TRUE
753,279531.04925,4015.43835007994,-202570776576,450288.19605,5327.6456489499,-53350875136,59.1555724143982,{'lr': 0.0001},14810.8128187656,TRUE
803,279531.04925,4014.77824235695,-203367063552,450288.19605,5327.47738385387,-59458318336,63.132652759552,{'lr': 0.0001},14810.8128187656,TRUE
853,279531.04925,4014.10576786448,-205504921600,450288.19605,5326.77254966475,-73637224448,67.007975101471,{'lr': 0.0001},14810.8128187656,TRUE
903,279773.97135,4013.41152327833,-211754541056,450288.19605,5325.33045167814,-85385961472,71.1781184673309,{'lr': 0.0001},14810.8128187656,TRUE
953,279531.04925,4013.22081163421,-213441585152,450288.19605,5323.51409985044,-97667563520,75.1607818603516,{'lr': 0.0001},14810.8128187656,TRUE
1003,279531.04925,4012.8174768034,-214803103744,450288.19605,5322.26731693272,-104420098048,78.7151453495026,{'lr': 0.0001},14810.8128187656,TRUE
1053,279531.04925,4012.21552279087,-220598337536,450288.19605,5322.65381503196,-105072279552,82.0709371566772,{'lr': 0.0001},14810.8128187656,TRUE
1103,279531.04925,4011.55593432578,-226112643072,450288.19605,5322.64074217229,-106770817024,86.2589116096497,{'lr': 0.0001},14810.8128187656,TRUE
1105,279531.04925,4011.51374296795,-226503344128,450288.19605,5322.62317259682,-106977239040,88.9117863178253,{'lr': 0.0001},14810.8128187656,TRUE
1155,279531.04925,4011.13123281818,-229124153344,450288.19605,5320.94934605722,-114561654784,92.4335014820099,{'lr': 0.0001},14810.8128187656,TRUE
1205,279531.04925,4010.62206891472,-233608929280,450288.19605,5320.52713315972,-110759477248,96.0561184883118,{'lr': 0.0001},14810.8128187656,TRUE
1255,279531.04925,4010.06849294656,-239248982016,450288.19605,5321.18763173727,-112053698560,100.12553524971,{'lr': 0.0001},14810.8128187656,TRUE
1305,279531.04925,4009.32909936371,-244967694336,450288.19605,5321.4709657181,-121170075648,103.925421476364,{'lr': 0.0001},14810.8128187656,TRUE
1355,279531.04925,4008.64387956725,-253918281728,448409.17765,5321.29810682337,-126087766016,107.707592010498,{'lr': 0.0001},14810.8128187656,TRUE
1405,277429.273925,4007.9523115165,-263705141248,448409.17765,5320.5686088809,-131536347136,111.554746389389,{'lr': 0.0001},14810.8128187656,TRUE
1455,277429.273925,4007.25466646843,-271322415104,448409.17765,5319.13912469793,-138911334400,115.214083433151,{'lr': 0.0001},14810.8128187656,TRUE
1505,276828.486125,4007.06682876586,-276443815936,448409.17765,5317.35142797986,-148433895424,119.324233293533,{'lr': 0.0001},14810.8128187656,TRUE
1555,276828.486125,4006.66079421176,-279173480448,448409.17765,5316.09499104699,-155998961664,122.848436832428,{'lr': 0.0001},14810.8128187656,TRUE
1605,276828.486125,4006.05795266168,-284014706688,448409.17765,5316.49493674735,-156340191232,126.752204656601,{'lr': 0.0001},14810.8128187656,TRUE
1655,276828.486125,4005.39935616237,-288910426112,448409.17765,5316.48896936042,-158718214144,130.586353778839,{'lr': 0.0001},14810.8128187656,TRUE
1657,276828.486125,4005.35744398863,-289258979328,448409.17765,5316.47172551978,-158845370368,132.855450868607,{'lr': 0.0001},14810.8128187656,TRUE
1707,276828.486125,4004.97831027926,-290593046528,448409.17765,5314.80175208847,-168094138368,136.693868875504,{'lr': 0.0001},14810.8128187656,TRUE
1757,279531.04925,4004.46697731923,-291499327488,448409.17765,5314.37779996064,-169900064768,140.721297740936,{'lr': 0.0001},14810.8128187656,TRUE
1807,275515.117575,4003.91415598803,-299562516480,448409.17765,5315.05436393126,-172224233472,144.553509473801,{'lr': 0.0001},14810.8128187656,TRUE
1857,275515.117575,4003.16387061416,-310988013568,448409.17765,5315.35478142023,-172094242816,148.521859645844,{'lr': 0.0001},14810.8128187656,TRUE
1907,275411.5374,4002.47904569328,-321260634112,448409.17765,5315.1815631104,-174551629824,152.067142486572,{'lr': 0.0001},14810.8128187656,TRUE
1957,275411.5374,4001.77798503407,-331226742784,448409.17765,5314.4456784904,-181127462912,156.243198394775,{'lr': 0.0001},14810.8128187656,TRUE
2007,275411.5374,4001.08047827011,-338938888192,448409.17765,5313.02988540119,-191536054272,160.343528985977,{'lr': 0.0001},14810.8128187656,TRUE
2057,273864.662575,4000.89624714884,-344074387456,448409.17765,5311.25701053939,-204565020672,164.113594532013,{'lr': 0.0001},14810.8128187656,TRUE
2107,273913.2365,4000.49111670222,-347152334848,448409.17765,5310.01840826953,-213135638528,168.538038253784,{'lr': 0.0001},14810.8128187656,TRUE
2157,273864.662575,3999.89060878234,-351876546560,448409.17765,5310.43305281181,-210266980352,172.120895147324,{'lr': 0.0001},14810.8128187656,TRUE
2207,272876.58195,3999.23766451179,-357429280768,448409.17765,5310.43529286363,-211197837312,176.236086606979,{'lr': 0.0001},14810.8128187656,TRUE
2209,272876.58195,3999.19647302477,-357735530496,448409.17765,5310.41846087166,-211323338752,178.646485090256,{'lr': 0.0001},14810.8128187656,TRUE
2259,273913.2365,3998.82158416229,-359399374848,448409.17765,5308.76593067844,-221148659712,182.414870023727,{'lr': 0.0001},14810.8128187656,TRUE
2309,275411.5374,3998.31228360909,-360643461120,448409.17765,5308.36500963365,-224986480640,186.485774755478,{'lr': 0.0001},14810.8128187656,TRUE
2359,273913.2365,3997.74971436198,-369063297024,448409.17765,5309.05815391909,-221228630016,190.595810651779,{'lr': 0.0001},14810.8128187656,TRUE
2409,272876.58195,3996.98101501348,-379930820608,448409.17765,5309.36873020672,-224167395328,194.743637084961,{'lr': 0.0001},14810.8128187656,TRUE
2459,272876.58195,3996.29586745335,-390302564352,448409.17765,5309.19899177726,-228092100608,198.67674946785,{'lr': 0.0001},14810.8128187656,TRUE
2509,268526.3786,3995.58424220743,-400490708992,448409.17765,5308.45606679677,-234691723264,202.830242156982,{'lr': 0.0001},14810.8128187656,TRUE
2559,268526.3786,3994.89198609194,-408244436992,448409.17765,5307.05223322433,-243924549632,206.815981864929,{'lr': 0.0001},14810.8128187656,TRUE
2609,268526.3786,3994.70877291675,-413448830976,448409.17765,5305.29274947877,-254727258112,210.641562223434,{'lr': 0.0001},14810.8128187656,TRUE
2659,268526.3786,3994.29386179712,-416714473472,448409.17765,5304.07253041655,-268479660032,214.546515226364,{'lr': 0.0001},14810.8128187656,TRUE
2709,268526.3786,3993.70117250061,-421616091136,448409.17765,5304.49041169989,-261962858496,218.243060827255,{'lr': 0.0001},14810.8128187656,TRUE
2759,268526.3786,3993.05565379924,-427241799680,448409.17765,5304.49527204448,-261303975936,222.405923128128,{'lr': 0.0001},14810.8128187656,TRUE
2761,268526.3786,3993.01509981477,-427546640384,448409.17765,5304.47886114097,-261659787264,224.873708724976,{'lr': 0.0001},14810.8128187656,TRUE
2811,268526.3786,3992.64835284633,-430204911616,448409.17765,5302.83961424682,-276194820096,229.061818361282,{'lr': 0.0001},14810.8128187656,TRUE
2861,272876.58195,3992.14677062912,-431635513344,448409.17765,5302.45151321249,-281716555776,232.791335582733,{'lr': 0.0001},14810.8128187656,TRUE
2911,268526.3786,3991.57948769495,-439346593792,448409.17765,5303.16603170244,-278000861184,236.809888124466,{'lr': 0.0001},14810.8128187656,TRUE
2961,268526.3786,3990.81556520867,-450065039360,448409.17765,5303.4757445893,-273870929920,240.701758384705,{'lr': 0.0001},14810.8128187656,TRUE
3011,268526.3786,3990.10217241566,-461255589888,448409.17765,5303.28996540997,-275841122304,245.676495313644,{'lr': 0.0001},14810.8128187656,TRUE
3061,268526.3786,3989.400023403,-471230070784,448409.17765,5302.55946496758,-288619757568,250.838534116745,{'lr': 0.0001},14810.8128187656,TRUE
3111,268526.3786,3988.71591038611,-478993842176,448409.17765,5301.17149563549,-298228613120,255.140581846237,{'lr': 0.0001},14810.8128187656,TRUE
3161,268526.3786,3988.53637147133,-484278632448,448409.17765,5299.42996367301,-314666057728,258.970417976379,{'lr': 0.0001},14810.8128187656,TRUE
3211,268526.3786,3988.12701959474,-487769292800,448409.17765,5298.21688097275,-320585859072,262.534519672394,{'lr': 0.0001},14810.8128187656,TRUE
3261,268526.3786,3987.53840780199,-491620401152,448409.17765,5298.639041092,-317608394752,266.256729602814,{'lr': 0.0001},14810.8128187656,TRUE
3311,266389.453329635,3986.89839383489,-495156822016,448409.17765,5298.64842971187,-319058083840,269.747907400131,{'lr': 0.0001},14810.8128187656,TRUE
3313,266389.453329635,3986.85839129359,-495429763072,448409.17765,5298.63235028984,-319180177408,272.357748270035,{'lr': 0.0001},14810.8128187656,TRUE
3363,268526.3786,3986.49695793359,-497935351808,448409.17765,5297.0022389494,-328737488896,276.861057519913,{'lr': 0.0001},14810.8128187656,TRUE
3413,268526.3786,3985.99438832595,-498729123840,448409.17765,5296.64003603632,-333338509312,280.665623188019,{'lr': 0.0001},14810.8128187656,TRUE
3463,268526.3786,3985.42971659649,-505868861440,448409.17765,5297.36050050685,-333789822976,284.337990760803,{'lr': 0.0001},14810.8128187656,TRUE
3513,268526.3786,3984.67135529283,-516621598720,448409.17765,5297.66942947252,-334333411328,288.464001655579,{'lr': 0.0001},14810.8128187656,TRUE
3563,265941.374675,3983.94912114803,-528485187584,448409.17765,5297.47996759543,-339287900160,293.071480751038,{'lr': 0.0001},14810.8128187656,TRUE
3613,265941.374675,3983.24625907353,-539646312448,448409.17765,5296.74912630725,-345619628032,297.235502719879,{'lr': 0.0001},14810.8128187656,TRUE
3663,266389.453329635,3982.56755637669,-546963144704,448409.17765,5295.36178884835,-362490265600,301.142356395721,{'lr': 0.0001},14810.8128187656,TRUE
3713,265650.023035756,3982.38957584172,-549890916352,448409.17765,5293.62627784668,-370578423808,305.006207466125,{'lr': 0.0001},14810.8128187656,TRUE
3763,265650.023035756,3981.98721356409,-553482977280,448409.17765,5292.41903204987,-375254745088,308.901935815811,{'lr': 0.0001},14810.8128187656,TRUE
3813,265643.930625,3981.406693643,-557447708672,448409.17765,5292.84203565904,-376200790016,313.021628856659,{'lr': 0.0001},14810.8128187656,TRUE
3863,265643.930625,3980.77529739895,-560329752576,448409.17765,5292.85454983891,-377750192128,316.972588300705,{'lr': 0.0001},14810.8128187656,TRUE
3865,265643.930625,3980.73592508664,-560632889344,448409.17765,5292.8388837651,-377940312064,319.454832077026,{'lr': 0.0001},14810.8128187656,TRUE
3915,265643.930625,3980.37743409098,-565117747200,448409.17765,5291.21584852574,-384325812224,323.405482530594,{'lr': 0.0001},14810.8128187656,TRUE
3965,265643.930625,3979.87901620758,-566216294400,448409.17765,5290.88341157913,-388799201280,328.332359313965,{'lr': 0.0001},14810.8128187656,TRUE
4015,265643.930625,3979.31940805324,-573592469504,443105.30015,5291.61163331514,-389436801024,333.178637504578,{'lr': 0.0001},14810.8128187656,TRUE
4065,265643.930625,3978.57165963333,-582805749760,443105.30015,5291.91624881143,-394344300544,338.151719808578,{'lr': 0.0001},14810.8128187656,TRUE
4115,265643.930625,3977.85768455597,-590585167872,443105.30015,5291.72850077392,-401206804480,343.56044459343,{'lr': 0.0001},14810.8128187656,TRUE
4165,265643.930625,3977.16291750359,-598390112256,447204.68925,5291.00652988024,-409005752320,348.531080961227,{'lr': 0.0001},14810.8128187656,TRUE
4215,265643.930625,3976.48487822567,-605294133248,447204.68925,5289.62233031159,-418654027776,353.596600055695,{'lr': 0.0001},14810.8128187656,TRUE
4265,265643.930625,3976.30909400958,-604734160896,447204.68925,5287.89913571873,-436491517952,358.424990415573,{'lr': 0.0001},14810.8128187656,TRUE
4315,265643.930625,3975.91142839451,-608976273408,447204.68925,5286.70239339487,-443530674176,364.034019947052,{'lr': 0.0001},14810.8128187656,TRUE
4365,265643.930625,3975.32836423203,-616096727040,447204.68925,5287.13144092056,-443413299200,368.675893306732,{'lr': 0.0001},14810.8128187656,TRUE
4415,265643.930625,3974.70284615032,-619056562176,447204.68925,5287.14520595576,-440744050688,374.172627687454,{'lr': 0.0001},14810.8128187656,TRUE
4417,265643.930625,3974.6639291475,-619357601792,447204.68925,5287.12972101191,-440724848640,377.584312200546,{'lr': 0.0001},14810.8128187656,TRUE
4467,265643.930625,3974.31179541186,-624168861696,447204.68925,5285.51353484383,-453737676800,382.417916059494,{'lr': 0.0001},14810.8128187656,TRUE
4517,265643.930625,3973.81690472057,-629428420608,443105.30015,5285.19995281134,-450408218624,387.658658981323,{'lr': 0.0001},14810.8128187656,TRUE
4567,264556.044375,3973.26164358235,-634842284032,443105.30015,5285.92738607709,-453900632064,392.999830722809,{'lr': 0.0001},14810.8128187656,TRUE
4617,264556.044375,3972.51960961957,-641552285696,445420.204,5286.23087530444,-448458817536,397.647123336792,{'lr': 0.0001},14810.8128187656,TRUE
4667,264556.044375,3971.81518537466,-649262432256,445420.204,5286.04741859396,-455187857408,402.50129699707,{'lr': 0.0001},14810.8128187656,TRUE
4717,264556.044375,3971.12823443132,-654395375616,445420.204,5285.33412870402,-463071576064,407.586551189423,{'lr': 0.0001},14810.8128187656,TRUE
4767,264556.044375,3970.45611684875,-660556480512,445420.204,5283.96182597126,-478891704320,412.410239934921,{'lr': 0.0001},14810.8128187656,TRUE
4817,264556.044375,3970.28207956523,-659207782400,445420.204,5282.24588557746,-488452292608,417.814262390137,{'lr': 0.0001},14810.8128187656,TRUE
4867,264556.044375,3969.88692537627,-663441866752,445420.204,5281.05360189017,-500855963648,422.918996572495,{'lr': 0.0001},14810.8128187656,TRUE
4917,264556.044375,3969.30430619254,-671130386432,445420.204,5281.48619436989,-495760736256,428.145212888718,{'lr': 0.0001},14810.8128187656,TRUE
4967,264556.044375,3968.6789150498,-675925196800,445420.204,5281.49828248703,-496571252736,433.018117904663,{'lr': 0.0001},14810.8128187656,TRUE
4969,264556.044375,3968.64003557466,-676363403264,445420.204,5281.48293697136,-496745021440,435.786949157715,{'lr': 0.0001},14810.8128187656,TRUE
5019,264556.044375,3968.28856541721,-681230794752,445420.204,5279.87504162797,-510097162240,440.692891359329,{'lr': 0.0001},14810.8128187656,TRUE
5069,264556.044375,3967.79662084094,-688468459520,445420.204,5279.56396949747,-510747672576,445.428168773651,{'lr': 0.0001},14810.8128187656,TRUE
5119,264556.044375,3967.23300701287,-694024142848,445420.204,5280.30155067586,-504972312576,450.689455747604,{'lr': 0.0001},14810.8128187656,TRUE
5169,264556.044375,3966.48933253773,-700210479104,445420.204,5280.608379799,-509064773632,455.710589170456,{'lr': 0.0001},14810.8128187656,TRUE
5219,264556.044375,3965.78220773814,-704920879104,445420.204,5280.42362181731,-516324196352,460.617520093918,{'lr': 0.0001},14810.8128187656,TRUE
5269,264556.044375,3965.1016212835,-709233344512,445420.204,5279.71805688143,-526153711616,465.579535245895,{'lr': 0.0001},14810.8128187656,TRUE
5319,264556.044375,3964.42712482927,-715404836864,445420.204,5278.33299538612,-534934585344,470.995767593384,{'lr': 0.0001},14810.8128187656,TRUE
5369,263959.696225,3964.25239492117,-716174327808,445420.204,5276.60769589324,-557181304832,475.659681797028,{'lr': 0.0001},14810.8128187656,TRUE
5419,263959.696225,3963.86056822268,-719123841024,445420.204,5275.42507739991,-565352464384,481.002811431885,{'lr': 0.0001},14810.8128187656,TRUE
5469,263959.696225,3963.28317666602,-726117187584,445420.204,5275.85755295544,-570460012544,486.352538347244,{'lr': 0.0001},14810.8128187656,TRUE
5519,263959.696225,3962.66375193904,-730997653504,445420.204,5275.8701169321,-571634679808,491.211313247681,{'lr': 0.0001},14810.8128187656,TRUE
5521,263959.696225,3962.62518680578,-731438153728,445420.204,5275.85494605333,-572038250496,494.209642887116,{'lr': 0.0001},14810.8128187656,TRUE
5571,263959.696225,3962.27572955638,-736437370880,445420.204,5274.25397581872,-582255771648,499.52422118187,{'lr': 0.0001},14810.8128187656,TRUE
5621,264556.044375,3961.78855875272,-745430253568,445420.204,5273.9601860114,-580462641152,503.904539585114,{'lr': 0.0001},14810.8128187656,TRUE
5671,263959.696225,3961.22561285845,-751218950144,445420.204,5274.70747877067,-576636911616,509.48534822464,{'lr': 0.0001},14810.8128187656,TRUE
5721,263959.696225,3960.48919067809,-755427704832,445420.204,5275.01776109925,-574987108352,514.899603366852,{'lr': 0.0001},14810.8128187656,TRUE
5771,263959.696225,3959.79096391165,-762689552384,445420.204,5274.8374961428,-584313798656,520.489006996155,{'lr': 0.0001},14810.8128187656,TRUE
5821,263959.696225,3959.11415559984,-771018719232,445420.204,5274.13289239987,-591237087232,526.032963991165,{'lr': 0.0001},14810.8128187656,TRUE
5871,263959.696225,3958.44831758675,-778715889664,444721.4593,5272.7627788525,-602889650176,530.937618732452,{'lr': 0.0001},14810.8128187656,TRUE
5921,263959.696225,3958.27804341844,-780533399552,444721.4593,5271.05696055498,-613783633920,536.284589529037,{'lr': 0.0001},14810.8128187656,TRUE
5971,263959.696225,3957.89076203572,-783306752000,444721.4593,5269.88307516182,-620824035328,541.761305570602,{'lr': 0.0001},14810.8128187656,TRUE
6021,263959.696225,3957.31730535789,-789615673344,444721.4593,5270.31610477681,-620295618560,547.139789104462,{'lr': 0.0001},14810.8128187656,TRUE
6071,263959.696225,3956.6997990178,-794835353600,444721.4593,5270.32871325149,-623200239616,551.837581634522,{'lr': 0.0001},14810.8128187656,TRUE
6073,263959.696225,3956.66172640038,-795259994112,444721.4593,5270.31376135223,-623372206080,554.63018321991,{'lr': 0.0001},14810.8128187656,TRUE
6123,263959.696225,3956.31651357033,-797898473472,444721.4593,5268.70829559508,-637688807424,559.469673395157,{'lr': 0.0001},14810.8128187656,TRUE
6173,263959.696225,3955.83659443541,-801848262656,445420.204,5268.42315392011,-638978949120,564.873274803162,{'lr': 0.0001},14810.8128187656,TRUE
6223,262871.809975,3955.27639735556,-809355444224,445420.204,5269.17512213612,-635051769856,569.766305685043,{'lr': 0.0001},14810.8128187656,TRUE
6273,262871.809975,3954.54697470378,-818388959232,444721.4593,5269.48866180319,-637259415552,574.62932062149,{'lr': 0.0001},14810.8128187656,TRUE
6323,262871.809975,3953.8407215379,-827852455936,444721.4593,5269.30123660163,-638862032896,579.486262559891,{'lr': 0.0001},14810.8128187656,TRUE
6373,263959.696225,3953.17297401852,-840490221568,444721.4593,5268.60432017453,-644763025408,584.446665287018,{'lr': 0.0001},14810.8128187656,TRUE
6423,263959.696225,3952.51051043859,-849730338816,444721.4593,5267.23717144413,-657457741824,589.834853410721,{'lr': 0.0001},14810.8128187656,TRUE
6473,262871.809975,3952.34427711167,-857166381056,444721.4593,5265.52964204657,-682114220032,594.421423912048,{'lr': 0.0001},14810.8128187656,TRUE
6523,262871.809975,3951.96290859628,-860004679680,444721.4593,5264.36894547767,-687773319168,599.678015232086,{'lr': 0.0001},14810.8128187656,TRUE
6573,262871.809975,3951.38948138656,-862344019968,444721.4593,5264.80569037029,-688746397696,604.710941791534,{'lr': 0.0001},14810.8128187656,TRUE
6623,262871.809975,3950.77657126936,-866393882624,444721.4593,5264.81884795479,-691714129920,609.874581098557,{'lr': 0.0001},14810.8128187656,TRUE
1,20816.0246749999,4054.72316427273,32740068352,36293.3337000001,5410.30054937967,231801618432,1.87798666954041,{'lr': 0.001},14397.2062969208,TRUE
51,27075.7148499999,4051.57296113573,-4509914976,28805.1992,5389.18776912489,103705731072,5.40433239936829,{'lr': 0.001},14397.2062969208,TRUE
101,20709.844725,4045.1009474448,-137101492224,28515.6274000001,5384.26557974279,17699647488,9.43737483024597,{'lr': 0.001},14397.2062969208,TRUE
151,21233.1123500001,4039.77305992346,-232149082112,28515.6274000001,5387.47747476292,-4627272704,14.0504977703094,{'lr': 0.001},14397.2062969208,TRUE
201,22262.3419,4034.86543171577,-358951682048,23084.6371500001,5387.49361211505,-39807545344,18.4252495765686,{'lr': 0.001},14397.2062969208,TRUE
251,20709.844725,4030.33416298872,-466660524032,18674.8371,5383.5792645736,-56369061888,22.7430307865143,{'lr': 0.001},14397.2062969208,TRUE
301,19452.1689,4026.21574314115,-597356019712,14932.7872500001,5374.75654877423,-137592471552,26.8618047237396,{'lr': 0.001},14397.2062969208,TRUE
351,19452.1689,4020.41478559672,-724163657728,17370.21195,5356.56024148303,-364610584576,31.0745005607605,{'lr': 0.001},14397.2062969208,TRUE
401,18744.4055500001,4019.58885318422,-778576265216,17370.21195,5335.57397015649,-727847337984,35.5276300907135,{'lr': 0.001},14397.2062969208,TRUE
451,18348.942,4016.09052377004,-954431864832,18395.77185,5323.02763484904,-1069496336384,40.2055649757385,{'lr': 0.001},14397.2062969208,TRUE
501,18096.848825,4006.27987522833,-1149548560384,17739.8343500001,5324.97301827099,-1289141092352,45.1053268909454,{'lr': 0.001},14397.2062969208,TRUE
551,16022.35365,3996.0910335318,-1337892208640,21167.40995,5322.16007142564,-1512600371200,49.9101972579956,{'lr': 0.001},14397.2062969208,TRUE
553,16022.35365,3995.64804953903,-1341691265024,21167.40995,5321.87027972697,-1518240137216,52.5473165512085,{'lr': 0.001},14397.2062969208,TRUE
603,16022.35365,3992.76798613608,-1388063490048,22507.05655,5304.59097226171,-1815898226688,57.5494282245636,{'lr': 0.001},14397.2062969208,TRUE
653,17563.816525,3989.08154653227,-1519230976000,24691.3403,5301.86796321785,-1937426743296,62.3936808109283,{'lr': 0.001},14397.2062969208,TRUE
703,17563.816525,3984.8595642066,-1637890654208,23084.6371500001,5306.86068050277,-1987466887168,67.7704701423645,{'lr': 0.001},14397.2062969208,TRUE
753,17563.816525,3979.7934566457,-1730422374400,21478.94015,5307.40063581697,-2036485193728,72.611448764801,{'lr': 0.001},14397.2062969208,TRUE
803,16735.73825,3974.67448077803,-1874034294784,19568.0925999999,5303.13057671059,-2140193030144,77.6684243679047,{'lr': 0.001},14397.2062969208,TRUE
853,16735.73825,3970.20236883717,-1973108998144,16813.2602,5294.13251325166,-2275369811968,82.717681646347,{'lr': 0.001},14397.2062969208,TRUE
903,17646.594925,3963.74711335236,-2080536199168,17306.4626,5275.54183913721,-2584537464832,87.4574162960053,{'lr': 0.001},14397.2062969208,TRUE
953,17646.594925,3962.52486154295,-2183780302848,16813.2602,5254.12657436516,-2958626652160,92.939168214798,{'lr': 0.001},14397.2062969208,TRUE
1003,17646.594925,3959.16651262957,-2277546786816,16813.2602,5240.93261402817,-3256507695104,97.9858205318451,{'lr': 0.001},14397.2062969208,TRUE
1053,16933.210325,3950.54077221383,-2503285145600,18777.2504,5243.38458451117,-3392804225024,103.197168588638,{'lr': 0.001},14397.2062969208,TRUE
1103,16933.210325,3941.0282631164,-2661571756032,19668.2447,5240.85966306,-3542446243840,108.318526983261,{'lr': 0.001},14397.2062969208,TRUE
1105,16933.210325,3940.54880447261,-2671459434496,19668.2447,5240.5427478142,-3548004745216,111.3425822258,{'lr': 0.001},14397.2062969208,TRUE
1155,16933.210325,3937.55408810321,-2779917189120,23084.6371500001,5222.10319513771,-3847337803776,116.419141292572,{'lr': 0.001},14397.2062969208,TRUE
1205,19528.505225,3934.19021491949,-2899451707392,23530.45485,5218.93773501432,-3940094050304,121.558576822281,{'lr': 0.001},14397.2062969208,TRUE
1255,19528.505225,3930.25659062365,-2995580698624,23084.6371500001,5223.86443928359,-4001318567936,126.949850797653,{'lr': 0.001},14397.2062969208,TRUE
1305,19528.505225,3925.40376714177,-3068704849920,20510.48955,5224.42240238302,-4053303558144,131.896035909653,{'lr': 0.001},14397.2062969208,TRUE
1355,16933.210325,3920.24330692899,-3144513748992,18777.2504,5220.1326467293,-4177717362688,136.974430084229,{'lr': 0.001},14397.2062969208,TRUE
1405,16933.210325,3915.66910030993,-3271207026688,17306.4626,5211.15465321871,-4337919590400,142.535905838013,{'lr': 0.001},14397.2062969208,TRUE
1455,16933.210325,3908.93116576663,-3405549404160,17306.4626,5192.21146489805,-4623491923968,148.337529182434,{'lr': 0.001},14397.2062969208,TRUE
1505,16933.210325,3907.6351238051,-3537912594432,17306.4626,5170.79166102099,-5008617635840,153.529283046722,{'lr': 0.001},14397.2062969208,TRUE
1555,16933.210325,3904.44000448272,-3646768414720,17306.4626,5157.55425602247,-5344314523648,158.802946329117,{'lr': 0.001},14397.2062969208,TRUE
1605,16933.210325,3896.40298165124,-3769003016192,18777.2504,5160.13059310729,-5398282633216,164.285532712936,{'lr': 0.001},14397.2062969208,TRUE
1655,16933.210325,3887.38845102606,-4013358055424,18777.2504,5157.85532473312,-5539664232448,169.511232614517,{'lr': 0.001},14397.2062969208,TRUE
1657,16933.210325,3886.92892126291,-4023068262400,17663.7737,5157.55147595516,-5550782808064,172.870765447617,{'lr': 0.001},14397.2062969208,TRUE
1707,16933.210325,3884.09331540678,-4114538561536,23084.6371500001,5139.13560247326,-5956936138752,178.172873973846,{'lr': 0.001},14397.2062969208,TRUE
1757,19528.505225,3880.94252389803,-4174814642176,23530.45485,5135.82452398653,-6111656148992,183.112920045853,{'lr': 0.001},14397.2062969208,TRUE
1807,19528.505225,3877.19746717,-4291265953792,23084.6371500001,5140.67060167671,-6091775672320,188.441098928452,{'lr': 0.001},14397.2062969208,TRUE
1857,19528.505225,3872.50713312957,-4414956896256,19668.2447,5141.2243772756,-6095767601152,193.613791942596,{'lr': 0.001},14397.2062969208,TRUE
1907,16933.210325,3867.36119381475,-4479244042240,19568.0925999999,5136.95692995238,-6253202374656,199.205301761627,{'lr': 0.001},14397.2062969208,TRUE
1957,16933.210325,3862.62494862416,-4538953367552,17306.4626,5127.8485972925,-6476575277056,204.169960260391,{'lr': 0.001},14397.2062969208,TRUE
2007,16933.210325,3855.71064018833,-4677903581184,17449.56395,5108.55765249343,-6819901079552,209.746109485626,{'lr': 0.001},14397.2062969208,TRUE
2057,16933.210325,3854.3925926727,-4788000915456,17306.4626,5087.29202914419,-7217211768832,215.40852189064,{'lr': 0.001},14397.2062969208,TRUE
2107,16933.210325,3851.36991141554,-4894470176768,17449.56395,5074.23487779574,-7521135755264,220.812764406204,{'lr': 0.001},14397.2062969208,TRUE
2157,16933.210325,3843.76761009898,-5110984343552,19668.2447,5076.88620576779,-7552499187712,226.261116743088,{'lr': 0.001},14397.2062969208,TRUE
2207,16933.210325,3835.11511821976,-5268596064256,19668.2447,5074.81301167633,-7666526060544,231.526443719864,{'lr': 0.001},14397.2062969208,TRUE
2209,16933.210325,3834.67262996014,-5272320606208,19668.2447,5074.52144939282,-7669809676288,235.172283172607,{'lr': 0.001},14397.2062969208,TRUE
2259,16933.210325,3831.99368988664,-5330109988864,20860.4686500001,5056.32628210166,-8134894026752,240.456484556198,{'lr': 0.001},14397.2062969208,TRUE
2309,19528.505225,3829.03236876747,-5388755795968,23530.45485,5053.04177961147,-8233772122112,245.779757499695,{'lr': 0.001},14397.2062969208,TRUE
2359,19528.5052250001,3825.44474387884,-5503049793536,23084.6371500001,5057.85566720632,-8313311330304,251.481576919556,{'lr': 0.001},14397.2062969208,TRUE
2409,19528.505225,3820.86686937974,-5626370195456,20510.48955,5058.42305005026,-8327099580416,256.657648563385,{'lr': 0.001},14397.2062969208,TRUE
2459,16933.210325,3815.79458881029,-5764584833024,19668.2447,5054.22070661313,-8422697730048,261.693930387497,{'lr': 0.001},14397.2062969208,TRUE
