subepoch,validation_regret,validation_mse,validation_loss,test_regret,test_mse,test_loss,time,hyperparams,total time,validation_relax
3865,51658.3582402714,3971.95234459706,-336120725504,69393.95525,5286.94008285062,-283190001664,422.842957258225,{'lr': 0.0001},46698.8901591301,TRUE
3915,50975.445012072,3971.69857234253,-338774507520,61928.5516500001,5284.97325267802,-296560459776,428.392703533173,{'lr': 0.0001},46698.8901591301,TRUE
3965,47774.8653760565,3971.38063135953,-343458709504,56016.2067500001,5284.54853823593,-304844144640,433.700151205063,{'lr': 0.0001},46698.8901591301,TRUE
4015,43822.9550729864,3970.98850366209,-347950465024,44798.6539,5284.99808041569,-308836892672,439.385834217072,{'lr': 0.0001},46698.8901591301,TRUE
4065,43187.6336811941,3970.54059296836,-351148802048,44411.75145,5285.04875204367,-307679821824,444.534282207489,{'lr': 0.0001},46698.8901591301,TRUE
4115,49069.9731511425,3970.01283907886,-355351707648,42718.23905,5284.64504738145,-308807630848,449.741215467453,{'lr': 0.0001},46698.8901591301,TRUE
4165,48133.3751538895,3969.44346449376,-359667073024,44462.06675,5283.67694628928,-318054268928,455.415048599243,{'lr': 0.0001},46698.8901591301,TRUE
4215,45380.0308980724,3968.73324446716,-364693684224,38825.1266999999,5281.79815471357,-330627284992,460.789626598358,{'lr': 0.0001},46698.8901591301,TRUE
4265,40444.4093807325,3968.59880245296,-369990516736,36944.75495,5279.57928174367,-348312797184,466.681595087051,{'lr': 0.0001},46698.8901591301,TRUE
4315,37759.162725816,3968.30580433658,-377066127360,35169.29645,5278.21992318225,-363579080704,472.138737916946,{'lr': 0.0001},46698.8901591301,TRUE
4365,36852.5697515625,3967.59588813906,-387281158144,33389.11665,5278.39793612026,-375330275328,477.648329734802,{'lr': 0.0001},46698.8901591301,TRUE
4415,37702.1971059379,3966.82248339325,-395724734464,25951.3569499999,5278.12825421207,-385282965504,483.24694275856,{'lr': 0.0001},46698.8901591301,TRUE
4417,37702.1971059379,3966.78402699442,-395952062464,25951.3569499999,5278.10276272967,-385374060544,486.718643188477,{'lr': 0.0001},46698.8901591301,TRUE
4467,35354.7529017922,3966.52211448494,-399416016896,22990.4000499999,5276.23481155729,-397155008512,492.637362718582,{'lr': 0.0001},46698.8901591301,TRUE
4517,36131.7285317633,3966.19991711079,-404156219392,22437.27495,5275.83032256862,-402104942592,498.337081193924,{'lr': 0.0001},46698.8901591301,TRUE
4567,36131.7285317633,3965.8158363833,-409684295680,21473.6275000001,5276.26859156232,-404529577984,503.582349777222,{'lr': 0.0001},46698.8901591301,TRUE
4617,36131.7285317633,3965.37268718837,-413005627392,22073.2281499999,5276.32510265584,-407015555072,509.219807863235,{'lr': 0.0001},46698.8901591301,TRUE
4667,37052.2938084544,3964.8539633557,-415076663296,20678.8034581384,5275.93115762925,-411510898688,514.466877698898,{'lr': 0.0001},46698.8901591301,TRUE
4717,36131.7289420532,3964.29611902524,-417028898816,20678.8034581384,5274.98278601491,-416984006656,519.71330165863,{'lr': 0.0001},46698.8901591301,TRUE
4767,36131.7289420532,3963.59818620676,-422027198464,20303.8725999999,5273.15496252432,-424874967040,525.366334676743,{'lr': 0.0001},46698.8901591301,TRUE
4817,35344.9788517922,3963.45937081042,-425662414848,20303.8725999999,5271.03809989612,-442971586560,531.500771522522,{'lr': 0.0001},46698.8901591301,TRUE
4867,36131.7285317633,3963.15993562101,-431373516800,19541.9052383228,5269.71952492986,-457263022080,537.551864624023,{'lr': 0.0001},46698.8901591301,TRUE
4917,33950.5513012087,3962.45387202437,-439094591488,20303.8684819334,5269.90725773578,-461555990528,543.38610124588,{'lr': 0.0001},46698.8901591301,TRUE
4967,33950.5513012086,3961.68637019918,-445663592448,18650.05465,5269.65828727308,-472964497408,548.843229532242,{'lr': 0.0001},46698.8901591301,TRUE
4969,33950.5513012087,3961.64779413534,-445916676096,18650.05465,5269.63279191853,-473288900608,552.004230499268,{'lr': 0.0001},46698.8901591301,TRUE
5019,34189.8696029144,3961.38008468445,-451136405504,20961.4101698912,5267.78650704859,-486682296320,557.602055549622,{'lr': 0.0001},46698.8901591301,TRUE
5069,34189.8696029144,3961.05420583653,-456219344896,20961.41915,5267.38896377126,-495515926528,563.290591716766,{'lr': 0.0001},46698.8901591301,TRUE
5119,34189.8696029145,3960.67118233237,-459742461952,20977.54975,5267.8277845871,-496823566336,569.340933561325,{'lr': 0.0001},46698.8901591301,TRUE
5169,34189.8696029145,3960.22598253162,-461750304768,19563.91415,5267.88844660851,-499852967936,574.72155547142,{'lr': 0.0001},46698.8901591301,TRUE
5219,34189.8696029144,3959.70565559297,-463635841024,18650.05465,5267.49638691226,-503880810496,580.285527944565,{'lr': 0.0001},46698.8901591301,TRUE
5269,34189.8696029143,3959.14558395462,-465730322432,18650.05465,5266.54521557197,-506407976960,585.660815238953,{'lr': 0.0001},46698.8901591301,TRUE
5319,34189.8696029145,3958.44729470608,-470579118080,18650.05465,5264.7226979446,-515522035712,591.332007408142,{'lr': 0.0001},46698.8901591301,TRUE
5369,34189.8696029146,3958.30788302415,-472864079872,18983.5332383228,5262.6373967888,-525965852672,597.299799442291,{'lr': 0.0001},46698.8901591301,TRUE
5419,34189.8696029144,3958.0052192943,-478436507648,18650.05465,5261.32757559354,-538680721408,603.097293138504,{'lr': 0.0001},46698.8901591301,TRUE
5469,33950.5514088558,3957.30005889485,-486990544896,19563.91415,5261.5244163776,-549925158912,608.967036724091,{'lr': 0.0001},46698.8901591301,TRUE
5519,32792.894966818,3956.53121990447,-493802356736,19563.91415,5261.28701782774,-558274969600,614.56423330307,{'lr': 0.0001},46698.8901591301,TRUE
5521,32792.894966818,3956.4922938404,-494056325120,19563.91415,5261.26143852199,-558503493632,617.793887376785,{'lr': 0.0001},46698.8901591301,TRUE
5571,33757.230366818,3956.22048842482,-499244744704,19563.91415,5259.41384715919,-569882968064,623.8553211689,{'lr': 0.0001},46698.8901591301,TRUE
5621,32662.638741818,3955.89230108124,-504274173952,19563.91415,5259.01102479252,-582633193472,629.634313344956,{'lr': 0.0001},46698.8901591301,TRUE
5671,33757.230366818,3955.51060062343,-507732066304,19563.91415,5259.44831464675,-579345907712,635.690664768219,{'lr': 0.0001},46698.8901591301,TRUE
5721,33757.230366818,3955.06048862107,-509755342848,18650.05465,5259.51163507908,-582710001664,641.173495054245,{'lr': 0.0001},46698.8901591301,TRUE
5771,33757.230366818,3954.5364793627,-509380083712,18650.05465,5259.11810834273,-585282748416,646.651838302612,{'lr': 0.0001},46698.8901591301,TRUE
5821,32792.894966818,3953.97866103168,-509242621952,19563.91415,5258.17067241567,-587333304320,652.122461557388,{'lr': 0.0001},46698.8901591301,TRUE
5871,33757.230366818,3953.27738701141,-513315815424,19563.91415,5256.33862706893,-603069677568,657.443468809128,{'lr': 0.0001},46698.8901591301,TRUE
5921,33757.230366818,3953.13671758786,-516313677824,19563.91415,5254.25090607856,-614008160256,663.397289991379,{'lr': 0.0001},46698.8901591301,TRUE
5971,33757.230366818,3952.832002614,-520938373120,19921.4675999999,5252.93747723967,-623174090752,669.195470809937,{'lr': 0.0001},46698.8901591301,TRUE
6021,33757.230366818,3952.12462314897,-529961893888,20182.2282499999,5253.14059269915,-630976151552,675.270902395248,{'lr': 0.0001},46698.8901591301,TRUE
6071,32662.638741818,3951.35121875527,-540075245568,20324.6788000001,5252.90979621242,-641597374464,681.360188484192,{'lr': 0.0001},46698.8901591301,TRUE
6073,32662.638741818,3951.31177809514,-540492349440,20324.6788000001,5252.88393119196,-642028994560,684.650882482529,{'lr': 0.0001},46698.8901591301,TRUE
6123,32662.638741818,3951.03602602565,-546572484608,21371.26455,5251.02892729844,-656627204096,690.688624858856,{'lr': 0.0001},46698.8901591301,TRUE
6173,32662.638741818,3950.70611678663,-552344092672,21371.26455,5250.62102946254,-669429465088,696.653565406799,{'lr': 0.0001},46698.8901591301,TRUE
6223,32662.638741818,3950.32428803075,-555779686400,21371.26455,5251.06143826564,-667279949824,702.689869642258,{'lr': 0.0001},46698.8901591301,TRUE
6273,32088.375167032,3949.8709423052,-556662161408,21371.26455,5251.12722778984,-666117668864,708.534907579422,{'lr': 0.0001},46698.8901591301,TRUE
6323,32662.638741818,3949.34415662402,-556311445504,20182.2282136229,5250.73230947445,-670111301632,713.940648317337,{'lr': 0.0001},46698.8901591301,TRUE
6373,32662.638741818,3948.78603041017,-557235535872,20182.2282499999,5249.78547325497,-678501285888,719.696322202683,{'lr': 0.0001},46698.8901591301,TRUE
6423,32662.638741818,3948.08383663542,-562587828224,20324.6788000001,5247.94813910231,-696550555648,725.616763114929,{'lr': 0.0001},46698.8901591301,TRUE
6473,32662.638741818,3947.94271955387,-564192641024,20182.2282499999,5245.85249502037,-708014309376,731.275596141815,{'lr': 0.0001},46698.8901591301,TRUE
6523,32088.375167032,3947.63653603596,-569612173312,20324.6788000001,5244.53818183993,-717301612544,737.08740735054,{'lr': 0.0001},46698.8901591301,TRUE
6573,32662.638741818,3946.92629105695,-578930180096,21371.26455,5244.74770760962,-727410278400,742.287823200226,{'lr': 0.0001},46698.8901591301,TRUE
6623,32662.638741818,3946.14806691348,-586915086336,21371.26455,5244.51894650669,-740369104896,746.999994277954,{'lr': 0.0001},46698.8901591301,TRUE
1,48041.4857487298,4019.77511513479,-232161828864,28624.2822999999,5279.50167345145,-472848531456,1.64535665512085,{'lr': 0.001},36908.9093923569,TRUE
51,43491.9082352069,4016.60748575512,-281713770496,28102.6739,5258.62331645445,-640726007808,5.60770153999329,{'lr': 0.001},36908.9093923569,TRUE
101,43491.9082352069,4012.00301247374,-310570762240,29663.021816603,5251.89376779813,-720870440960,9.57684469223022,{'lr': 0.001},36908.9093923569,TRUE
151,38357.5538994678,4007.73462435748,-357244796928,27283.19405,5253.68953977424,-746438459392,13.5138237476349,{'lr': 0.001},36908.9093923569,TRUE
201,38305.1554494678,4002.93616191306,-401446109184,24612.1826499999,5253.13590226719,-791155245056,17.7887296676636,{'lr': 0.001},36908.9093923569,TRUE
251,38154.7218244678,3997.82788454008,-424451784704,22426.0975499999,5248.99661639403,-832986546176,21.7396383285522,{'lr': 0.001},36908.9093923569,TRUE
301,34699.3132504479,3992.33343654675,-468640268288,20182.2282499999,5239.16300178009,-902833176576,25.583301782608,{'lr': 0.001},36908.9093923569,TRUE
351,38305.1554494678,3984.87761317539,-519630159872,20145.5311999999,5218.22563800829,-1044281753600,29.8234760761261,{'lr': 0.001},36908.9093923569,TRUE
401,36425.7000554539,3983.5901280537,-553695723520,20760.4601,5194.14742728542,-1208944558080,34.097469329834,{'lr': 0.001},36908.9093923569,TRUE
451,34820.8751866152,3980.48950442695,-613630738432,20760.4601,5178.6878355138,-1335540711424,38.5732009410858,{'lr': 0.001},36908.9093923569,TRUE
501,38357.5538994678,3973.33553665396,-658976047104,20760.4601,5179.83853890986,-1405072179200,43.1838283538818,{'lr': 0.001},36908.9093923569,TRUE
551,38357.5538994678,3965.45798856155,-710592004096,21571.6828,5177.32531738301,-1508747509760,47.2201225757599,{'lr': 0.001},36908.9093923569,TRUE
553,38357.5538994678,3965.05738080081,-713316139008,21571.6828,5177.05924972459,-1510156140544,49.3593292236328,{'lr': 0.001},36908.9093923569,TRUE
603,38357.5538994678,3962.13882361313,-756716699648,24725.23025,5157.89178332604,-1662651596800,53.7740156650543,{'lr': 0.001},36908.9093923569,TRUE
653,38357.5538994678,3958.57206063627,-800583385088,25226.13565,5152.47732155714,-1755536031744,57.8759682178497,{'lr': 0.001},36908.9093923569,TRUE
703,38357.5538994678,3954.74972792546,-840910929920,24641.7686499999,5156.25826384707,-1763208986624,62.1512906551361,{'lr': 0.001},36908.9093923569,TRUE
753,38357.5538994678,3950.05754551011,-878046740480,21571.6828,5156.56892906641,-1784449728512,66.0479617118835,{'lr': 0.001},36908.9093923569,TRUE
803,38357.5538994678,3945.09495234419,-896023887872,20760.4601,5152.78013042998,-1805058834432,70.3722424507141,{'lr': 0.001},36908.9093923569,TRUE
853,34503.0313876059,3939.76817259651,-921265078272,20629.3718999999,5143.66335672974,-1854859116544,74.3940184116364,{'lr': 0.001},36908.9093923569,TRUE
903,35119.347098668,3932.47267017983,-964563795968,20738.1512499999,5124.47929797023,-1968801972224,78.0541939735413,{'lr': 0.001},36908.9093923569,TRUE
953,35066.9486486681,3931.09912888706,-1019929886720,20738.1512499999,5102.42469388311,-2138171899904,81.6530592441559,{'lr': 0.001},36908.9093923569,TRUE
1003,35119.3470986681,3928.01307281804,-1055411929088,20738.1512499999,5087.98693346693,-2279477084160,85.5569634437561,{'lr': 0.001},36908.9093923569,TRUE
1053,39235.1227555121,3921.01076212035,-1139854278656,20760.4601,5089.77797550294,-2354991333376,89.5268979072571,{'lr': 0.001},36908.9093923569,TRUE
1103,39235.1227555121,3913.22265880797,-1207160995840,21012.7149679466,5087.53895051724,-2429674061824,93.107027053833,{'lr': 0.001},36908.9093923569,TRUE
1105,39235.1227555121,3912.81119980568,-1209806422016,21012.7133641012,5087.26897675121,-2431334219776,95.0283782482147,{'lr': 0.001},36908.9093923569,TRUE
1155,41535.8215361729,3909.96698161948,-1251951902720,22625.6081999999,5068.27443376547,-2598056230912,98.9013955593109,{'lr': 0.001},36908.9093923569,TRUE
1205,40060.5746611729,3906.55559455521,-1284394647552,23575.4900999999,5063.12057778843,-2679777001472,102.603781223297,{'lr': 0.001},36908.9093923569,TRUE
1255,39235.1227555121,3902.82250155245,-1332407107584,22625.6081999999,5067.17395721939,-2691025862656,106.336210727692,{'lr': 0.001},36908.9093923569,TRUE
1305,39235.1227555121,3898.16074354744,-1373947363328,21571.6828,5067.6189852046,-2695613644800,110.206475973129,{'lr': 0.001},36908.9093923569,TRUE
1355,39235.122755512,3893.19965057461,-1390230503424,20760.4601,5063.87468783652,-2709577007104,113.861592292786,{'lr': 0.001},36908.9093923569,TRUE
1405,37438.431836398,3887.85292572051,-1407950258176,20629.3712349388,5054.83855235242,-2786781822976,117.538103342056,{'lr': 0.001},36908.9093923569,TRUE
1455,35430.7270693815,3880.64649878176,-1456700784640,20760.4601,5036.09601557911,-2926349385728,121.099174499512,{'lr': 0.001},36908.9093923569,TRUE
1505,35430.7270693815,3879.30820622053,-1500384395264,20145.5311999999,5014.66591338938,-3084573999104,124.705018281937,{'lr': 0.001},36908.9093923569,TRUE
1555,35430.7270693815,3876.3008756739,-1556247085056,20629.3718999999,5000.63791882808,-3207425687552,128.278970241547,{'lr': 0.001},36908.9093923569,TRUE
1605,39235.1227555121,3869.45920663213,-1631694618624,21012.7149,5002.67931060242,-3281480581120,131.831552743912,{'lr': 0.001},36908.9093923569,TRUE
1655,40060.5618727094,3861.79233907612,-1699229401088,21571.6828,5000.62184381861,-3379119259648,135.444392681122,{'lr': 0.001},36908.9093923569,TRUE
1657,40060.5618727095,3861.3788369451,-1701917425664,21571.6828,5000.35339715915,-3382366961664,137.50520324707,{'lr': 0.001},36908.9093923569,TRUE
1707,40060.5618727095,3858.61246392256,-1741939933184,21571.6828,4981.60966834435,-3534702247936,141.508752346039,{'lr': 0.001},36908.9093923569,TRUE
1757,40060.5618727094,3855.31348252219,-1774615920640,21571.6828,4976.67094890047,-3606513975296,145.215595722198,{'lr': 0.001},36908.9093923569,TRUE
1807,40060.5618727095,3851.65381594412,-1822730354688,21571.6828,4980.81986819263,-3650732687360,148.739000797272,{'lr': 0.001},36908.9093923569,TRUE
1857,39235.122755512,3847.02410153406,-1864271855616,21571.6828,4981.30937884425,-3628549799936,152.373506069183,{'lr': 0.001},36908.9093923569,TRUE
1907,39235.1227555121,3842.05443681371,-1882733674496,21012.719091838,4977.58019865147,-3663077048320,155.873420715332,{'lr': 0.001},36908.9093923569,TRUE
1957,35430.7270693815,3836.72632192802,-1915939192832,20629.3718999999,4968.63170739591,-3715796828160,159.351109743118,{'lr': 0.001},36908.9093923569,TRUE
2007,35430.7270693815,3829.60552139942,-1973249179648,20760.4601,4950.18402511175,-3824608608256,163.03752040863,{'lr': 0.001},36908.9093923569,TRUE
2057,35430.7270693815,3828.31665607588,-2014852743168,20629.3718999999,4929.14304679673,-3952905289728,166.709446668625,{'lr': 0.001},36908.9093923569,TRUE
2107,35430.7270693815,3825.39330969333,-2070139240448,20734.33955,4915.47038538777,-4066423865344,170.581256151199,{'lr': 0.001},36908.9093923569,TRUE
2157,39235.1227555121,3818.69425507794,-2144172703744,20760.4601,4917.67696911437,-4148425392128,174.484126091003,{'lr': 0.001},36908.9093923569,TRUE
2207,39141.4398096396,3811.17136922212,-2214273089536,21571.6828,4915.78586600683,-4268274483200,178.093553304672,{'lr': 0.001},36908.9093923569,TRUE
2209,39141.4398096396,3810.76149351895,-2216145846272,21571.6828,4915.52249784413,-4270805483520,180.081130981445,{'lr': 0.001},36908.9093923569,TRUE
2259,40060.5618727094,3808.08186495844,-2271946342400,25437.81495,4897.02921509694,-4472109531136,183.921096801758,{'lr': 0.001},36908.9093923569,TRUE
2309,40060.5618727095,3804.88586925629,-2316880314368,21571.6828,4892.25318960603,-4558072315904,187.6735227108,{'lr': 0.001},36908.9093923569,TRUE
2359,40060.5618727095,3801.29306747124,-2360172871680,25437.81495,4896.45403933377,-4566252781568,191.325313329697,{'lr': 0.001},36908.9093923569,TRUE
2409,40060.5618727095,3796.70071837031,-2376552284160,21571.6828,4896.96979416696,-4525928218624,194.987567424774,{'lr': 0.001},36908.9093923569,TRUE
2459,37438.4318363979,3791.74587844288,-2410625761280,20760.4601,4893.26314533853,-4562377768960,198.751374959946,{'lr': 0.001},36908.9093923569,TRUE
2509,35430.7270693815,3786.44142866664,-2449905942528,20738.1512499999,4884.38935832449,-4621589807104,202.499782085419,{'lr': 0.001},36908.9093923569,TRUE
2559,39141.4398096396,3779.39972742326,-2505063530496,20760.4601,4866.19538044691,-4745887481856,205.959614753723,{'lr': 0.001},36908.9093923569,TRUE
2609,33124.7308002379,3778.16390968037,-2557955932160,20738.1512499999,4845.48106905227,-4909953449984,210.055088281631,{'lr': 0.001},36908.9093923569,TRUE
2659,37438.431836398,3775.33518988945,-2610266374144,20738.1512499999,4832.06595444712,-5047478910976,213.766693592072,{'lr': 0.001},36908.9093923569,TRUE
2709,40047.6802068648,3768.77551127485,-2671207120896,20760.4601,4834.39984785124,-5129088008192,217.648578643799,{'lr': 0.001},36908.9093923569,TRUE
2759,40047.6802068647,3761.38705483776,-2738044141568,20760.4601,4832.65460834729,-5249055064064,221.251497983932,{'lr': 0.001},36908.9093923569,TRUE
2761,40047.6802068648,3760.98193348388,-2740274593792,20760.4601,4832.39599396549,-5251586850816,223.167368650436,{'lr': 0.001},36908.9093923569,TRUE
2811,40047.6802068647,3758.38850260073,-2796836225024,25437.81495,4814.14437966611,-5370653179904,227.081192731857,{'lr': 0.001},36908.9093923569,TRUE
2861,40141.3631527373,3755.28714706432,-2855120142336,25437.81495,4809.5119557778,-5492410679296,232.865337371826,{'lr': 0.001},36908.9093923569,TRUE
2911,40141.3631527373,3751.75281962704,-2884850417664,25437.81495,4813.75787545111,-5476440866816,238.707139253616,{'lr': 0.001},36908.9093923569,TRUE
2961,39141.4398096396,3747.18466665228,-2901304541184,21012.7149,4814.28877339845,-5506693857280,244.235869169235,{'lr': 0.001},36908.9093923569,TRUE
3011,40047.6802068647,3742.24143760311,-2935325589504,20760.4601,4810.6018599496,-5543164903424,249.708973646164,{'lr': 0.001},36908.9093923569,TRUE
3061,39141.4398096396,3736.96160988036,-2973100015616,20738.1512499999,4801.80192014142,-5602306686976,254.967897415161,{'lr': 0.001},36908.9093923569,TRUE
3111,36308.2959254258,3729.99237668783,-3028196655104,20738.1512499999,4783.82271094314,-5726384685056,260.739685297012,{'lr': 0.001},36908.9093923569,TRUE
3161,36308.2959254258,3728.80903308659,-3080991277056,20738.1512499999,4763.3850959509,-5890072641536,266.730731964111,{'lr': 0.001},36908.9093923569,TRUE
3211,36308.2959254258,3726.06815742864,-3133260693504,20738.1512499999,4750.22090055529,-6027263606784,272.83082151413,{'lr': 0.001},36908.9093923569,TRUE
3261,36308.2959254258,3719.64670973094,-3199055953920,20760.4601,4752.66795512005,-6104787976192,278.619941949844,{'lr': 0.001},36908.9093923569,TRUE
3311,40047.6802068648,3712.39282485985,-3268557012992,20760.4601,4751.06175722248,-6201418973184,284.021627902985,{'lr': 0.001},36908.9093923569,TRUE
3313,40047.6802068648,3711.99230421343,-3270788251648,20760.4601,4750.80784621978,-6204278439936,287.193549394608,{'lr': 0.001},36908.9093923569,TRUE
3363,40047.6802068647,3709.48188654654,-3321397379072,21571.6828,4732.81049938704,-6344058863616,293.476227760315,{'lr': 0.001},36908.9093923569,TRUE
3413,39222.2410896675,3706.47373590063,-3379681034240,21571.6828,4728.32433698582,-6417822515200,299.797829627991,{'lr': 0.001},36908.9093923569,TRUE
3463,40047.6802068648,3702.99876781662,-3409448534016,21571.6828,4732.59439061003,-6454698311680,305.498789787292,{'lr': 0.001},36908.9093923569,TRUE
3513,40047.6802068647,3698.45497904259,-3431765114880,20760.4601,4733.13231668955,-6474870292480,310.911735057831,{'lr': 0.001},36908.9093923569,TRUE
3563,39141.4398096396,3693.52398526437,-3466102046720,20760.4601,4729.46297505773,-6501566513152,316.693982124329,{'lr': 0.001},36908.9093923569,TRUE
3613,36308.2959254257,3688.2640261463,-3496241397760,20738.1512499999,4720.72658957028,-6550371434496,321.013956785202,{'lr': 0.001},36908.9093923569,TRUE
3663,36308.2959254258,3681.36806530077,-3540844019712,20738.1512499999,4702.95043282403,-6668916621312,325.675038099289,{'lr': 0.001},36908.9093923569,TRUE
3713,36308.2959254258,3680.23797829577,-3579200667648,20738.1512499999,4682.77822516534,-6824535785472,330.370158195496,{'lr': 0.001},36908.9093923569,TRUE
3763,36308.2959254257,3677.58545006139,-3634682003456,20738.1512499999,4669.85058129563,-6960746332160,334.988039016724,{'lr': 0.001},36908.9093923569,TRUE
3813,36308.2959254258,3671.29611226386,-3708477112320,20760.4601,4672.40359428729,-7037390946304,339.47301530838,{'lr': 0.001},36908.9093923569,TRUE
3863,39141.4398096397,3664.16799779169,-3773760929792,20760.4601,4670.93849763438,-7134175035392,344.16899228096,{'lr': 0.001},36908.9093923569,TRUE
3865,39141.4398096396,3663.77198354458,-3776357990400,20760.4601,4670.68914319809,-7137033453568,346.719340801239,{'lr': 0.001},36908.9093923569,TRUE
3915,39222.2410896674,3661.34145290895,-3832009326592,21012.7149,4652.9484178087,-7276672319488,351.539486885071,{'lr': 0.001},36908.9093923569,TRUE
3965,39222.2410896674,3658.4239712321,-3902633017344,21571.6828,4648.59798245503,-7358126227456,355.990558385849,{'lr': 0.001},36908.9093923569,TRUE
4015,40047.6802068648,3655.01029411682,-3926764158976,21571.6828,4652.89049470257,-7387242561536,360.757630825043,{'lr': 0.001},36908.9093923569,TRUE
4065,40047.6802068649,3650.50151467752,-3944437252096,20760.4601,4653.43907784206,-7407377842176,365.469877004623,{'lr': 0.001},36908.9093923569,TRUE
4115,36308.2959254257,3645.59113331098,-3962733199360,20760.4601,4649.79006559314,-7430912081920,370.288593530655,{'lr': 0.001},36908.9093923569,TRUE
4165,36308.2959254257,3640.35415279912,-3980740263936,20738.1512499999,4641.12291998779,-7462795083776,374.838190793991,{'lr': 0.001},36908.9093923569,TRUE
4215,36308.2959254258,3633.53059416398,-4024998952960,20738.1512499999,4623.54425635087,-7598232829952,379.13302731514,{'lr': 0.001},36908.9093923569,TRUE
4265,36308.2959254257,3632.45404156446,-4063204474880,20738.1512499999,4603.6352486276,-7753042493440,384.050262928009,{'lr': 0.001},36908.9093923569,TRUE
4315,36308.2959254257,3629.89127469344,-4119328980992,20738.1512499999,4590.9448487896,-7892793556992,388.792343616486,{'lr': 0.001},36908.9093923569,TRUE
4365,36308.2959254258,3623.73728824845,-4193115963392,20738.1512499999,4593.59885078874,-7969382072320,393.280837774277,{'lr': 0.001},36908.9093923569,TRUE
4415,36308.2959254258,3616.74291212312,-4258419965952,20760.4601,4592.26587693453,-8066181365760,397.758635044098,{'lr': 0.001},36908.9093923569,TRUE
4417,36308.2959254258,3616.35150889993,-4261014274048,20760.4601,4592.02138793548,-8069036113920,400.574166059494,{'lr': 0.001},36908.9093923569,TRUE
4467,36308.2959254258,3613.9996281945,-4314111934464,20760.4601,4574.53990091462,-8208493576192,404.719064474106,{'lr': 0.001},36908.9093923569,TRUE
4517,39222.2410896674,3611.17205467206,-4381146087424,21571.6828,4570.32446011399,-8289940668416,409.308330535889,{'lr': 0.001},36908.9093923569,TRUE
4567,40047.6802068648,3607.81924570072,-4405219295232,20760.4601,4574.63411051823,-8319019253760,413.612246990204,{'lr': 0.001},36908.9093923569,TRUE
4617,39141.4398096396,3603.33243584101,-4428923666432,20760.4601,4575.20450914799,-8338458279936,418.281804323196,{'lr': 0.001},36908.9093923569,TRUE
4667,36308.2959254258,3598.43897687362,-4447190908928,20738.1512499999,4571.57324646959,-8338415288320,422.618654966354,{'lr': 0.001},36908.9093923569,TRUE
4717,36308.2959254257,3593.2084051223,-4465215143936,20738.1512499999,4562.95032086848,-8370391613440,426.957636594772,{'lr': 0.001},36908.9093923569,TRUE
4767,36308.2959254257,3586.4519100827,-4509435691008,20738.1512499999,4545.56431111127,-8505755435008,431.189806699753,{'lr': 0.001},36908.9093923569,TRUE
4817,36308.2959254257,3585.43040734532,-4547590225920,20738.1512499999,4525.91776718984,-8660413579264,435.664126157761,{'lr': 0.001},36908.9093923569,TRUE
4867,36308.2959254257,3582.95968639369,-4603737276416,20738.1512499999,4513.45686931565,-8812039766016,440.033516168594,{'lr': 0.001},36908.9093923569,TRUE
4917,36308.2959254257,3576.94498051782,-4677458984960,20738.1512499999,4516.20909921375,-8893742710784,444.492397785187,{'lr': 0.001},36908.9093923569,TRUE
4967,36308.2959254257,3570.08840450817,-4742746996736,20760.4601,4515.00804889452,-8982498377728,449.036458015442,{'lr': 0.001},36908.9093923569,TRUE
4969,36308.2959254257,3569.70177768007,-4745340911616,20760.4601,4514.76818698227,-8986861502464,451.891878128052,{'lr': 0.001},36908.9093923569,TRUE
5019,36308.2959254257,3567.42921974728,-4798417469440,20760.4601,4497.52812473701,-9139857129472,456.30791091919,{'lr': 0.001},36908.9093923569,TRUE
5069,36308.2959254257,3564.69121220273,-4859213381632,21012.7188037387,4493.44320317703,-9221301075968,461.028895616531,{'lr': 0.001},36908.9093923569,TRUE
5119,39141.4398096396,3561.39799186067,-4889442779136,20760.4601,4497.76822214412,-9250373894144,465.382965087891,{'lr': 0.001},36908.9093923569,TRUE
5169,39141.4398096396,3556.94785599133,-4913227890688,20760.4601,4498.34576708442,-9245474947072,469.759354352951,{'lr': 0.001},36908.9093923569,TRUE
5219,36308.2959254258,3552.0762936386,-4931483598848,20738.1512499999,4494.73519201686,-9245419372544,474.060427427292,{'lr': 0.001},36908.9093923569,TRUE
5269,36308.2959254257,3546.87467240085,-4949439676416,20738.1512499999,4486.18714821307,-9277258334208,478.703927278519,{'lr': 0.001},36908.9093923569,TRUE
5319,36308.2959254257,3540.19054633511,-4993626406912,20738.1512499999,4468.99830417959,-9412536172544,483.214406728745,{'lr': 0.001},36908.9093923569,TRUE
5369,36308.2959254258,3539.22261379951,-5031762067456,20738.1512499999,4449.6071518029,-9567126683648,488.126625776291,{'lr': 0.001},36908.9093923569,TRUE
5419,36308.2959254257,3536.84422910105,-5087917506560,20738.1512499999,4437.36432921466,-9718740287488,492.918404817581,{'lr': 0.001},36908.9093923569,TRUE
5469,36308.2959254258,3530.96493358459,-5161597796352,20738.1512499999,4440.20999915661,-9800355151872,497.372479200363,{'lr': 0.001},36908.9093923569,TRUE
5519,36308.2959254257,3524.24092911043,-5226924081152,20760.4601,4439.13847539937,-9889152761856,501.878051996231,{'lr': 0.001},36908.9093923569,TRUE
